iter	RMSE
413	4591.332024
414	4588.831992
415	4587.193924
416	4585.767145
417	4584.802302
418	4582.885184
419	4582.837604
420	4580.415727
421	4576.85978
422	4575.540118
423	4572.901472
424	4571.432021
425	4569.720606
426	4568.072112
427	4566.513764
428	4564.624855
429	4563.51554
430	4561.151769
431	4559.01175
432	4557.659439
433	4556.671504
434	4555.52629
435	4552.706196
436	4551.83098
437	4548.615749
438	4546.795878
439	4545.48541
440	4543.299945
441	4542.327366
442	4538.356416
443	4536.457589
444	4534.648425
445	4532.424955
446	4530.094848
447	4528.776544
448	4527.035773
449	4524.42402
450	4523.165692
451	4520.795492
452	4519.214283
453	4517.369703
454	4516.117814
455	4514.899113
456	4513.600414
457	4512.375347
458	4511.143049
459	4509.188745
460	4507.147767
461	4505.577425
462	4503.589368
463	4502.741958
464	4501.679685
465	4499.41855
466	4498.117338
467	4496.554183
468	4495.367182
469	4493.596539
470	4492.507214
471	4491.200438
472	4489.881035
473	4488.795117
474	4486.646946
475	4485.382632
476	4484.298473
477	4482.301754
478	4480.698139
479	4478.457863
480	4477.202756
481	4475.567361
482	4474.456903
483	4473.26127
484	4470.178192
485	4468.647387
486	4467.762566
487	4465.744692
488	4464.822976
489	4464.177972
490	4463.198715
491	4461.22722
492	4458.505806
493	4456.81232
494	4455.037965
495	4453.558261
496	4452.027296
497	4449.626572
498	4447.769966
499	4445.997685
500	4444.475084
501	4443.058763
502	4441.683922
503	4440.659826
504	4438.946729
505	4437.169677
506	4436.274931
507	4434.691638
508	4433.545829
509	4431.835139
510	4430.108541
511	4429.227467
512	4427.447715
513	4426.055561
514	4423.742911
515	4422.48594
516	4420.569217
517	4419.049275
518	4417.834709
519	4416.97754
520	4415.120843
521	4414.743858
522	4413.758874
523	4412.259378
524	4411.189623
525	4410.429662
526	4409.482037
527	4407.68627
528	4407.091652
529	4404.850577
530	4404.151402
531	4402.505382
532	4401.148918
533	4398.6735
534	4396.892568
535	4395.778497
536	4393.946849
537	4391.889275
538	4389.885154
539	4388.013598
540	4386.403359
541	4384.225977
542	4382.697816
543	4381.629848
544	4381.019005
545	4379.511412
546	4378.344754
547	4377.218364
548	4376.108488
549	4374.549814
550	4373.7618
551	4373.081813
552	4371.639123
553	4370.633938
554	4368.756295
555	4367.406667
556	4366.333224
557	4365.631035
558	4364.020713
559	4362.493417
560	4360.941226
561	4360.158832
562	4358.411982
563	4357.510718
564	4356.335554
565	4355.056075
566	4353.446937
567	4353.178957
568	4352.139438
569	4351.086353
570	4349.695119
571	4347.942399
572	4346.2137
573	4345.93687
574	4344.978213
575	4343.587564
576	4342.359571
577	4341.105135
578	4339.600552
579	4338.435872
580	4337.273882
581	4336.139748
582	4335.30627
583	4333.753708
584	4331.946209
585	4331.359107
586	4330.567127
587	4329.271274
588	4327.98436
589	4326.763419
590	4325.916221
591	4324.688542
592	4324.649688
593	4323.097685
594	4321.695935
595	4320.798852
596	4319.820326
597	4319.623789
598	4318.320233
599	4317.047774
600	4315.326805
601	4314.164783
602	4313.303242
603	4311.658366
604	4311.039404
605	4310.575503
606	4309.640137
607	4309.064744
608	4307.929681
609	4307.013105
610	4305.119062
611	4303.969816
612	4302.530237
613	4300.634377
614	4299.587373
615	4296.948931
616	4295.577274
617	4295.546664
618	4294.779282
619	4293.46254
620	4292.470631
621	4291.581841
622	4290.511708
623	4289.912081
624	4288.668819
625	4288.229562
626	4286.453368
627	4284.858714
628	4283.842992
629	4281.944467
630	4280.583581
631	4279.304693
632	4278.084389
633	4277.034673
634	4276.557421
635	4274.784562
636	4274.191125
637	4273.077031
638	4271.82578
639	4270.528615
640	4269.430505
641	4267.932846
642	4266.353171
643	4264.634278
644	4263.502357
645	4262.069568
646	4261.326967
647	4260.530938
648	4259.507594
649	4258.606841
650	4257.262017
651	4256.679956
652	4255.527563
653	4255.49667
654	4253.19203
655	4251.099802
656	4250.228102
657	4250.2025
658	4249.097753
659	4247.870795
660	4246.955563
661	4245.883443
662	4245.32356
663	4245.291607
664	4243.765295
665	4242.865543
666	4242.276434
667	4242.247975
668	4241.062114
669	4240.013293
670	4238.511713
671	4237.504567
672	4236.383104
673	4235.168836
674	4234.22184
675	4232.957572
676	4230.802934
677	4229.944258
678	4228.663324
679	4228.237731
680	4227.61061
681	4226.49136
682	4225.489284
683	4224.2178
684	4223.091088
685	4221.267455
686	4218.995549
687	4218.032476
688	4216.530821
689	4215.853283
690	4215.353669
691	4214.203724
692	4213.060722
693	4211.875311
694	4210.474233
695	4209.210819
696	4208.174123
697	4207.104167
698	4205.908186
699	4204.991313
700	4203.926326
701	4202.394579
702	4201.500608
703	4200.25143
704	4198.986758
705	4197.736516
706	4196.690778
707	4195.932504
708	4195.122266
709	4193.73539
710	4193.261116
711	4192.466179
712	4191.386465
713	4190.512369
714	4188.965451
715	4187.884341
716	4186.434611
717	4185.122586
718	4184.296586
719	4182.66463
720	4181.634199
721	4180.099102
722	4179.194707
723	4178.487948
724	4177.929179
725	4176.91158
726	4175.472591
727	4174.417802
728	4173.367239
729	4172.724228
730	4172.702817
731	4172.04286
732	4170.857016
733	4169.671322
734	4168.475187
735	4168.454854
736	4166.660121
737	4166.089645
738	4165.628055
739	4165.003552
740	4164.687738
741	4163.757317
742	4162.450035
743	4161.341652
744	4159.857417
745	4159.217192
746	4158.020441
747	4157.458134
748	4156.808184
749	4155.842212
750	4154.922731
751	4153.839745
752	4152.620552
753	4151.408944
754	4150.491405
755	4149.110704
756	4148.588895
757	4147.738284
758	4146.231033
759	4144.945876
760	4143.844948
761	4143.170262
762	4143.145351
763	4142.112608
764	4140.754768
765	4139.755364
766	4138.393393
767	4136.770839
768	4136.178203
769	4135.22162
770	4134.338433
771	4133.220472
772	4131.975633
773	4130.921223
774	4130.068961
775	4129.51247
776	4129.235617
777	4128.204603
778	4127.559289
779	4126.159427
780	4125.121494
781	4124.145346
782	4123.460516
783	4122.883737
784	4121.772039
785	4121.379635
786	4120.402088
787	4119.818303
788	4118.975915
789	4117.813484
790	4116.757992
791	4116.005604
792	4115.301511
793	4114.049132
794	4113.365432
795	4112.563206
796	4111.33175
797	4110.225892
798	4109.216096
799	4108.925102
800	4108.18423
801	4106.789349
802	4105.612405
803	4104.33613
804	4103.896039
805	4103.361622
806	4102.745066
807	4101.67369
808	4100.56177
809	4100.544323
810	4099.555042
811	4098.566952
812	4098.011014
813	4097.208448
814	4096.503737
815	4095.542802
816	4094.891267
817	4094.176104
818	4093.156032
819	4092.647649
820	4092.072791
821	4090.641257
822	4089.925003
823	4089.360098
824	4088.554638
825	4087.605279
826	4086.113196
827	4085.925765
828	4084.940358
829	4083.741873
830	4083.7237
831	4082.929882
832	4082.102347
833	4081.253587
834	4080.97717
835	4079.391537
836	4079.318527
837	4078.478897
838	4078.020609
839	4077.104766
840	4076.4238
841	4075.401094
842	4075.383293
843	4074.838276
844	4074.429588
845	4073.78628
846	4073.140727
847	4072.118439
848	4071.094283
849	4069.87994
850	4069.551695
851	4068.66394
852	4067.338379
853	4066.764774
854	4065.944409
855	4065.374251
856	4064.664609
857	4064.292407
858	4063.49165
859	4061.807979
860	4061.064917
861	4061.050267
862	4060.034589
863	4059.716252
864	4059.698777
865	4059.479888
866	4058.278968
867	4056.17659
868	4055.783949
869	4054.966712
870	4053.578778
871	4052.590857
872	4051.951829
873	4051.718671
874	4051.064542
875	4050.541821
876	4049.703508
877	4049.104951
878	4048.330379
879	4047.989288
880	4046.654168
881	4045.195756
882	4044.244549
883	4043.71495
884	4043.003991
885	4042.037184
886	4040.960322
887	4040.604113
888	4040.091223
889	4039.195461
890	4038.448763
891	4038.017571
892	4037.825371
893	4037.439515
894	4036.419818
895	4035.319015
896	4035.303948
897	4034.480398
898	4033.557726
899	4032.808325
900	4032.222182
901	4031.854305
902	4031.134502
903	4030.747812
904	4030.288691
905	4029.490195
906	4028.524444
907	4027.621389
908	4026.447891
909	4025.445251
910	4025.096505
911	4024.705439
912	4023.124264
913	4022.026203
914	4021.311841
915	4020.131504
916	4019.226308
917	4019.166738
918	4018.147055
919	4017.418173
920	4016.450767
921	4015.96593
922	4015.53011
923	4013.988678
924	4013.341402
925	4012.99969
926	4011.898395
927	4011.076737
928	4010.541228
929	4009.621661
930	4008.455919
931	4007.214137
932	4006.095095
933	4005.156302
934	4004.43772
935	4003.125838
936	4002.33313
937	4001.830745
938	4000.986682
939	3999.644986
940	3998.708228
941	3997.575274
942	3996.885635
943	3996.267565
944	3995.644796
945	3995.037523
946	3994.278307
947	3993.181494
948	3992.599558
949	3991.967175
950	3991.005278
951	3990.3094
952	3989.699462
953	3989.014258
954	3988.541809
955	3987.889274
956	3987.169772
957	3985.995498
958	3985.423318
959	3984.513262
960	3983.576267
961	3983.301398
962	3982.550902
963	3981.840866
964	3980.640501
965	3980.091979
966	3979.469297
967	3978.224869
968	3977.48466
969	3976.781852
970	3975.974058
971	3975.043267
972	3974.273055
973	3973.386129
974	3972.739145
975	3971.90072
976	3970.630813
977	3970.353968
978	3969.664526
979	3969.041531
980	3968.219455
981	3967.422642
982	3966.750397
983	3965.810261
984	3965.014713
985	3964.471352
986	3964.004808
987	3963.244249
988	3962.156837
989	3961.446924
990	3960.392214
991	3959.938148
992	3959.393586
993	3958.483369
994	3957.608183
995	3956.822412
996	3956.354751
997	3955.639376
998	3955.016351
999	3953.951993
