iter	RMSE
177	4543.794003
178	4540.964784
179	4538.789612
180	4536.984113
181	4533.388916
182	4530.109134
183	4528.241943
184	4526.057542
185	4523.885838
186	4522.558464
187	4520.556211
188	4517.658092
189	4514.954099
190	4511.469169
191	4506.661999
192	4504.928136
193	4502.075731
194	4499.992061
195	4498.972578
196	4494.720824
197	4493.395464
198	4491.352084
199	4487.953861
200	4485.649426
201	4483.648224
202	4480.182951
203	4476.748399
204	4473.797775
205	4471.404722
206	4469.121104
207	4468.025249
208	4465.924832
209	4464.284531
210	4462.31219
211	4461.028804
212	4458.722633
213	4456.221884
214	4454.089329
215	4452.894491
216	4450.324803
217	4449.414631
218	4445.571726
219	4442.482566
220	4441.38308
221	4438.622181
222	4435.91364
223	4431.056384
224	4428.636723
225	4424.034907
226	4421.292141
227	4419.37411
228	4417.038918
229	4414.370944
230	4411.811234
231	4409.474659
232	4407.316529
233	4404.503751
234	4402.203181
235	4398.164063
236	4395.804166
237	4393.70089
238	4391.372054
239	4388.856793
240	4386.414121
241	4383.595077
242	4382.200139
243	4377.789447
244	4376.564686
245	4374.2473
246	4371.928469
247	4369.603542
248	4367.117395
249	4364.369218
250	4363.458132
251	4362.539882
252	4359.758285
253	4357.0674
254	4354.218816
255	4352.245533
256	4349.199241
257	4347.481325
258	4344.981773
259	4342.490327
260	4340.407815
261	4338.609275
262	4335.733605
263	4333.357161
264	4330.178677
265	4328.914783
266	4326.09098
267	4323.307626
268	4321.022304
269	4318.890966
270	4317.014737
271	4315.490559
272	4311.874271
273	4308.338532
274	4305.915063
275	4303.952979
276	4301.516158
277	4299.380241
278	4296.71869
279	4294.056588
280	4291.661452
281	4289.81449
282	4287.748569
283	4285.300291
284	4281.464218
285	4279.520176
286	4276.706898
287	4274.599424
288	4272.299046
289	4269.493348
290	4268.746606
291	4265.898831
292	4263.413716
293	4261.85809
294	4259.782992
295	4257.082658
296	4254.95666
297	4253.058106
298	4250.812053
299	4248.568344
300	4246.610224
301	4244.477238
302	4242.577717
303	4239.85596
304	4237.782661
305	4235.876607
306	4234.357244
307	4230.796976
308	4228.544043
309	4226.509553
310	4224.26843
311	4220.282806
312	4217.950507
313	4215.625776
314	4212.101088
315	4209.352776
316	4206.611171
317	4204.330907
318	4202.782559
319	4198.151666
320	4196.046564
321	4193.09426
322	4190.96036
323	4189.037838
324	4185.437638
325	4183.629394
326	4181.448508
327	4178.994373
328	4176.862357
329	4174.405993
330	4171.944139
331	4170.401541
332	4168.834874
333	4166.146769
334	4164.889089
335	4163.415402
336	4161.520946
337	4159.815592
338	4156.55178
339	4154.605197
340	4153.593092
341	4152.129507
342	4151.104943
343	4148.919496
344	4146.541844
345	4144.455265
346	4142.979356
347	4140.836673
348	4139.539272
349	4138.08279
350	4136.05649
351	4133.907356
352	4131.947925
353	4129.881211
354	4126.785281
355	4125.469196
356	4123.005214
357	4121.796044
358	4120.385858
359	4118.266188
360	4116.4406
361	4114.956195
362	4112.135583
363	4109.501124
364	4108.627042
365	4106.442727
366	4104.253508
367	4102.988216
368	4101.020818
369	4099.237294
370	4096.827392
371	4095.359703
372	4092.840065
373	4090.835324
374	4089.241426
375	4086.36427
376	4085.285636
377	4083.984764
378	4082.183061
379	4081.302826
380	4079.161986
381	4076.679862
382	4074.808866
383	4071.906913
384	4069.738316
385	4067.672022
386	4066.313934
387	4064.024775
388	4062.561062
389	4061.139392
390	4060.205333
391	4057.949922
392	4055.576384
393	4054.386776
394	4053.295596
395	4051.686429
396	4049.027353
397	4047.570871
398	4045.723982
399	4044.465062
400	4042.835233
401	4041.310532
402	4040.430853
403	4039.193716
404	4037.567498
405	4035.292243
406	4033.781431
407	4033.27709
408	4030.896867
409	4028.635372
410	4027.065448
411	4026.193827
412	4024.623478
413	4021.649027
414	4019.972419
415	4018.084239
416	4016.004629
417	4014.457271
418	4012.170734
419	4011.089292
420	4008.360664
421	4006.691905
422	4004.961821
423	4002.908853
424	4001.1658
425	3998.451816
426	3996.969938
427	3995.300771
428	3993.890316
429	3991.933382
430	3990.513672
431	3988.653681
432	3986.827953
433	3986.218179
434	3984.4706
435	3982.482803
436	3979.131556
437	3977.706184
438	3976.172432
439	3974.740475
440	3973.211779
441	3971.940596
442	3970.202725
443	3968.982827
444	3967.818405
445	3965.863779
446	3964.671132
447	3963.214572
448	3961.370101
449	3959.68421
450	3957.349399
451	3955.943936
452	3953.424085
453	3951.935595
454	3949.463354
455	3947.259642
456	3945.341437
457	3942.703302
458	3941.363155
459	3940.375145
460	3938.954814
461	3937.128154
462	3936.414534
463	3934.747288
464	3932.827163
465	3930.613478
466	3928.325893
467	3927.302454
468	3925.363031
469	3924.575951
470	3923.015419
471	3921.432449
472	3920.015273
473	3919.106441
474	3917.682547
475	3916.058703
476	3914.54111
477	3912.808127
478	3909.911502
479	3908.799885
480	3907.844269
481	3905.920686
482	3904.649754
483	3903.213479
484	3902.009063
485	3900.331729
486	3898.721164
487	3897.029478
488	3895.734068
489	3893.918082
490	3892.010836
491	3890.544962
492	3888.596164
493	3887.310097
494	3886.134535
495	3884.473461
496	3883.370828
497	3882.143423
498	3880.756591
499	3879.196262
500	3877.472446
501	3876.363456
502	3875.128268
503	3874.011237
504	3872.330895
505	3871.067705
506	3869.201366
507	3867.920209
508	3866.328682
509	3865.180707
510	3863.470764
511	3861.014422
512	3859.13608
513	3857.948983
514	3856.849131
515	3855.025514
516	3853.900245
517	3852.261764
518	3850.899255
519	3849.105823
520	3848.603029
521	3847.034288
522	3845.696593
523	3843.606483
524	3842.607781
525	3840.978856
526	3839.69193
527	3838.078337
528	3836.486205
529	3835.64949
530	3834.487474
531	3833.037917
532	3832.502055
533	3831.377124
534	3830.215445
535	3828.722249
536	3827.096482
537	3826.510526
538	3824.336731
539	3822.615318
540	3820.956298
541	3819.532136
542	3818.074909
543	3816.614874
544	3814.96079
545	3813.539994
546	3812.107746
547	3811.107912
548	3809.115991
549	3807.824397
550	3806.865355
551	3805.526297
552	3803.98217
553	3801.963313
554	3800.48474
555	3799.302748
556	3797.750401
557	3796.089868
558	3794.441837
559	3793.196562
560	3792.369537
561	3791.809792
562	3790.250721
563	3789.823024
564	3788.315265
565	3786.886353
566	3785.56392
567	3784.24989
568	3782.736808
569	3781.050173
570	3779.722366
571	3778.091322
572	3776.548366
573	3774.124969
574	3773.903107
575	3772.208953
576	3770.967421
577	3769.552581
578	3768.101874
579	3767.052937
580	3765.530301
581	3764.244843
582	3763.684939
583	3762.410842
584	3760.925205
585	3759.687427
586	3758.648684
587	3757.444535
588	3756.227337
589	3755.346238
590	3754.21022
591	3752.446616
592	3751.203458
593	3749.9239
594	3749.723134
595	3749.236922
596	3747.567801
597	3745.28672
598	3743.902922
599	3742.108236
600	3740.185089
601	3738.871671
602	3737.671963
603	3737.087368
604	3736.221263
605	3734.832683
606	3733.560042
607	3731.505398
608	3730.287155
609	3728.606601
610	3726.980168
611	3726.584431
612	3725.428684
613	3725.162766
614	3723.644558
615	3722.397364
616	3720.965702
617	3719.910339
618	3718.727409
619	3717.57226
620	3716.229144
621	3714.590378
622	3712.792629
623	3711.843639
624	3709.988095
625	3708.323928
626	3706.525004
627	3705.464688
628	3704.476083
629	3703.213647
630	3702.446004
631	3700.698678
632	3699.255272
633	3697.982473
634	3697.043321
635	3696.155755
636	3694.715855
637	3693.223696
638	3691.887469
639	3690.59124
640	3689.515584
641	3688.328318
642	3686.948611
643	3685.896881
644	3684.821894
645	3683.096494
646	3682.082597
647	3680.616731
648	3678.901834
649	3676.930769
650	3675.610738
651	3674.720422
652	3673.194624
653	3671.731532
654	3670.522699
655	3669.28366
656	3668.270648
657	3667.33677
658	3665.976056
659	3664.957691
660	3663.946068
661	3662.675824
662	3661.440863
663	3660.198099
664	3659.720808
665	3659.099943
666	3658.047737
667	3657.534139
668	3656.242658
669	3655.686448
670	3654.701414
671	3653.571545
672	3652.471327
673	3651.270202
674	3650.8092
675	3649.719392
676	3648.646981
677	3647.566484
678	3646.469313
679	3645.57995
680	3643.893784
681	3643.336049
682	3642.274607
683	3640.482637
684	3638.988856
685	3637.805653
686	3636.149388
687	3635.066555
688	3633.695564
689	3632.599527
690	3631.008582
691	3629.967527
692	3629.006912
693	3628.025282
694	3627.698977
695	3626.070862
696	3624.810633
697	3623.308138
698	3622.808248
699	3622.623628
700	3620.640975
701	3619.247108
702	3617.713818
703	3616.415339
704	3615.046455
705	3614.588901
706	3613.404164
707	3612.96905
708	3610.732612
709	3610.002995
710	3609.165537
711	3607.581954
712	3606.60099
713	3605.521702
714	3604.564428
715	3603.550567
716	3602.371221
717	3600.566108
718	3599.923379
719	3598.256342
720	3597.348309
721	3596.728731
722	3596.581467
723	3595.603614
724	3594.511457
725	3593.313421
726	3592.614072
727	3591.450486
728	3590.233659
729	3589.149504
730	3587.90548
731	3587.269797
732	3586.038626
733	3585.92657
734	3585.72455
735	3585.511952
736	3584.623535
737	3583.380679
738	3582.016779
739	3580.859447
740	3579.832436
741	3578.534616
742	3577.911694
743	3577.096704
744	3576.00305
745	3573.582348
746	3572.6251
747	3571.406372
748	3570.29064
749	3568.428112
750	3567.809598
751	3566.861539
752	3566.006921
753	3565.041326
754	3563.636016
755	3562.789388
756	3561.258885
757	3560.524547
758	3559.095354
759	3558.476342
760	3557.466095
761	3556.399937
762	3555.099158
763	3553.59071
764	3553.457169
765	3552.579398
766	3551.862831
767	3550.733946
768	3550.533787
769	3549.057505
770	3548.075864
771	3547.58142
772	3546.921386
773	3546.713036
774	3545.521992
775	3544.510853
776	3543.652836
777	3542.061475
778	3541.047885
779	3539.849005
780	3538.571036
781	3538.075965
782	3536.830379
783	3535.622498
784	3534.603596
785	3533.738615
786	3532.537562
787	3531.31656
788	3530.340835
789	3529.504797
790	3528.577461
791	3527.584822
792	3526.447362
793	3525.894486
794	3525.393355
795	3524.5244
796	3522.856552
797	3521.604425
798	3520.359848
799	3519.481235
800	3519.09544
801	3517.937779
802	3517.089165
803	3515.89909
804	3514.777151
805	3514.234075
806	3512.921471
807	3511.607635
808	3510.287136
809	3509.201325
810	3508.20299
811	3507.327912
812	3506.02908
813	3504.783567
814	3503.458098
815	3502.530996
816	3500.785042
817	3500.068255
818	3499.189575
819	3498.197937
820	3496.564109
821	3495.353364
822	3494.560126
823	3493.490381
824	3492.275954
825	3491.578376
826	3490.675606
827	3489.629816
828	3488.671546
829	3486.788089
830	3485.066815
831	3484.046331
832	3483.172985
833	3482.255017
834	3481.042214
835	3480.682161
836	3480.208263
837	3479.332607
838	3477.833371
839	3477.045158
840	3475.897316
841	3474.964772
842	3473.972216
843	3473.010414
844	3471.518768
845	3470.576937
846	3469.492791
847	3468.419992
848	3467.616827
849	3466.986599
850	3466.468401
851	3465.683474
852	3465.336566
853	3464.144563
854	3463.657802
855	3462.777952
856	3462.156195
857	3461.354172
858	3460.242066
859	3459.590251
860	3458.647266
861	3457.145604
862	3455.884119
863	3454.898779
864	3453.981201
865	3453.276887
866	3451.641632
867	3450.526338
868	3450.220369
869	3449.637827
870	3448.513804
871	3447.208109
872	3445.719411
873	3444.846703
874	3444.092855
875	3443.203753
876	3442.183959
877	3440.955919
878	3440.312082
879	3439.835444
880	3438.724975
881	3437.812577
882	3436.78803
883	3435.40828
884	3434.374597
885	3432.864399
886	3431.452036
887	3430.471391
888	3429.614157
889	3428.730369
890	3428.080857
891	3427.126737
892	3425.47196
893	3424.839665
894	3423.564837
895	3422.621319
896	3421.550535
897	3420.422607
898	3419.543813
899	3418.514753
900	3417.438431
901	3416.294481
902	3415.910916
903	3414.851449
904	3414.1772
905	3413.563813
906	3412.822797
907	3411.700645
908	3410.857845
909	3409.557923
910	3408.523388
911	3407.64921
912	3407.314988
913	3406.375858
914	3405.834255
915	3404.47563
916	3403.428144
917	3401.667435
918	3400.815693
919	3400.521717
920	3399.502481
921	3398.751117
922	3398.623088
923	3397.525255
924	3396.735217
925	3395.70496
926	3394.873114
927	3394.426947
928	3393.287154
929	3392.202277
930	3391.270981
931	3390.160398
932	3389.385809
933	3388.615781
934	3387.563639
935	3386.89418
936	3385.963938
937	3385.398391
938	3384.545429
939	3383.601101
940	3383.089751
941	3382.985341
942	3382.414581
943	3382.30432
944	3381.567951
945	3380.992907
946	3379.995724
947	3379.156113
948	3378.19341
949	3377.187467
950	3376.343288
951	3375.727897
952	3375.649639
953	3374.872557
954	3373.862713
955	3373.330172
956	3372.09065
957	3371.131923
958	3370.344539
959	3369.773884
960	3368.363326
961	3367.336626
962	3366.349699
963	3365.273409
964	3364.756597
965	3363.72324
966	3363.316628
967	3362.706298
968	3361.730443
969	3359.977368
970	3359.143309
971	3358.345516
972	3357.665661
973	3356.946176
974	3355.880124
975	3354.752697
976	3353.623149
977	3352.494381
978	3351.079844
979	3350.396394
980	3349.726448
981	3348.775666
982	3347.729342
983	3347.29948
984	3346.893627
985	3345.770315
986	3345.112128
987	3344.577895
988	3344.140748
989	3343.329602
990	3342.972588
991	3342.31823
992	3341.108765
993	3340.377868
994	3339.643517
995	3338.967408
996	3338.395362
997	3337.507827
998	3336.550779
999	3335.853533
1000	3334.870835
1001	3334.278813
1002	3332.870015
1003	3332.024056
1004	3331.082757
1005	3329.884954
1006	3328.784338
1007	3327.721326
1008	3326.717538
1009	3326.028133
1010	3325.43746
1011	3324.326699
1012	3323.976224
1013	3323.094526
1014	3322.411998
1015	3321.664455
1016	3320.906558
1017	3319.735162
1018	3319.183309
1019	3317.800225
1020	3317.17568
1021	3316.355195
1022	3315.33555
1023	3313.866387
1024	3312.670698
1025	3312.129692
1026	3311.747492
1027	3310.756872
1028	3310.218222
1029	3309.469145
1030	3308.782042
1031	3308.540398
1032	3307.401344
1033	3306.999584
1034	3306.473832
1035	3305.851633
1036	3304.662017
1037	3303.933488
1038	3302.595103
1039	3301.779211
1040	3301.113116
1041	3300.396606
1042	3299.571028
1043	3298.854646
1044	3298.246847
1045	3296.99118
1046	3296.090963
1047	3295.287516
1048	3294.22847
1049	3293.293371
1050	3292.73162
1051	3291.984726
1052	3291.257138
1053	3290.341193
1054	3289.32646
1055	3288.513249
1056	3288.009672
1057	3287.291583
1058	3287.083478
1059	3286.116833
1060	3285.674086
1061	3285.004926
1062	3284.014132
1063	3283.246195
1064	3282.331283
1065	3281.439366
1066	3280.252465
1067	3280.047655
1068	3279.097788
1069	3278.440912
1070	3277.693642
1071	3276.562775
1072	3275.567153
1073	3274.570216
1074	3273.41656
1075	3271.988765
1076	3271.185811
1077	3269.929275
1078	3268.960669
1079	3267.916631
1080	3267.096605
1081	3266.131115
1082	3265.262335
1083	3264.402138
1084	3263.576459
1085	3263.025522
1086	3262.62917
1087	3262.094831
1088	3261.268082
1089	3260.247711
1090	3259.368428
1091	3257.944427
1092	3256.727015
1093	3255.810373
1094	3254.956553
1095	3254.258664
1096	3253.649402
1097	3252.994402
1098	3252.043366
1099	3251.639606
1100	3250.673102
1101	3249.773543
1102	3248.646008
1103	3247.727933
1104	3247.427416
1105	3246.628626
1106	3246.1265
1107	3245.139696
1108	3244.603268
1109	3243.924507
1110	3243.236642
1111	3242.470281
1112	3241.250935
1113	3240.575268
1114	3239.942058
1115	3239.249014
1116	3238.244036
1117	3237.173991
1118	3236.233454
1119	3235.239501
1120	3234.671749
1121	3234.179078
1122	3233.563504
1123	3232.835353
1124	3232.224434
1125	3231.512155
1126	3231.152522
1127	3230.405507
1128	3229.714419
1129	3229.21086
1130	3228.287004
1131	3227.587339
1132	3226.875148
1133	3226.4163
1134	3225.866318
1135	3225.185232
1136	3224.618399
1137	3224.196979
1138	3223.451986
1139	3222.427769
1140	3222.148194
1141	3221.293405
1142	3220.430712
1143	3219.333239
1144	3218.510584
1145	3217.474821
1146	3217.19619
1147	3216.771147
1148	3216.223649
1149	3215.606555
1150	3214.897318
1151	3213.928928
1152	3212.90388
1153	3212.080012
1154	3211.800239
1155	3211.481707
1156	3210.941573
1157	3210.107684
1158	3209.139925
1159	3208.274069
1160	3207.751333
1161	3206.55808
1162	3205.865275
1163	3205.361036
1164	3204.826643
1165	3203.703762
1166	3202.773379
1167	3202.080449
1168	3201.720347
1169	3201.205489
1170	3199.934883
1171	3199.774112
1172	3199.306874
1173	3198.533368
1174	3197.82662
1175	3196.774738
1176	3195.536645
1177	3195.173364
1178	3194.524382
1179	3193.607872
1180	3192.855668
1181	3192.033889
1182	3191.248493
1183	3190.579318
1184	3189.554117
1185	3188.796617
1186	3188.489821
1187	3188.046401
1188	3187.320865
1189	3186.765976
1190	3186.10351
1191	3185.718529
1192	3184.741153
1193	3183.859771
1194	3183.108611
1195	3182.597266
1196	3181.895707
1197	3181.211079
1198	3180.491702
1199	3180.239949
1200	3179.588156
1201	3178.347628
1202	3177.613551
1203	3177.11664
1204	3176.382778
1205	3176.004957
1206	3175.48257
1207	3174.729249
1208	3173.784318
1209	3173.236254
1210	3172.481414
1211	3172.064872
1212	3171.380687
1213	3171.033067
1214	3170.627228
1215	3169.60306
1216	3168.885806
1217	3168.512015
1218	3167.80247
1219	3167.223033
1220	3166.558725
1221	3166.00951
1222	3165.700726
1223	3165.136926
1224	3164.271066
1225	3163.594558
1226	3162.963965
1227	3161.935537
1228	3161.336555
1229	3161.204863
1230	3160.518467
1231	3160.181389
1232	3159.573714
1233	3158.991749
1234	3157.804817
1235	3156.822405
1236	3155.998751
1237	3155.203863
1238	3155.028831
1239	3154.558922
1240	3154.188933
1241	3153.473306
1242	3152.608331
1243	3151.640018
1244	3150.994611
1245	3150.242577
1246	3149.34438
1247	3148.361222
1248	3147.954276
1249	3147.024658
1250	3146.516895
1251	3145.658785
1252	3144.85827
1253	3144.195248
1254	3143.748943
1255	3142.995394
1256	3142.254016
1257	3141.671672
1258	3140.799058
1259	3139.894171
1260	3139.241386
1261	3138.603187
1262	3138.012291
1263	3137.528701
1264	3136.856418
1265	3136.062409
1266	3135.523356
1267	3134.599881
1268	3134.18153
1269	3133.735536
1270	3132.977268
1271	3132.417593
1272	3131.572472
1273	3130.90188
1274	3129.908461
1275	3128.618915
1276	3128.337293
1277	3128.075934
1278	3127.535026
1279	3126.662371
1280	3126.320058
1281	3125.868376
1282	3125.44216
1283	3124.893252
1284	3123.890319
1285	3123.435635
1286	3122.415851
1287	3121.843223
1288	3121.392867
1289	3120.751465
1290	3120.093617
1291	3119.512835
1292	3118.86814
1293	3118.099481
1294	3117.371794
1295	3116.659337
1296	3115.925024
1297	3115.342105
1298	3114.839227
1299	3114.384264
1300	3113.668764
1301	3113.094034
1302	3112.472989
1303	3111.476492
1304	3110.742232
1305	3109.884578
1306	3109.250891
1307	3108.678538
1308	3108.107259
1309	3107.28355
1310	3106.460682
1311	3105.819767
1312	3105.600238
1313	3104.784462
1314	3104.268552
1315	3103.400195
1316	3102.837548
1317	3102.181177
1318	3101.333269
1319	3100.776623
1320	3099.766994
1321	3099.160371
1322	3098.466934
1323	3098.045143
1324	3097.405307
1325	3096.850388
1326	3096.270281
1327	3095.615802
1328	3094.808245
1329	3094.297783
1330	3093.554935
1331	3093.017353
1332	3092.447469
1333	3091.992488
1334	3091.643372
1335	3090.968593
1336	3090.242238
1337	3089.736453
1338	3089.481317
1339	3088.84129
1340	3088.214848
1341	3087.688338
1342	3086.860673
1343	3085.831488
1344	3084.872846
1345	3084.189924
1346	3083.463484
1347	3082.737808
1348	3082.10086
1349	3080.950342
1350	3080.524169
1351	3080.017
1352	3079.345697
1353	3078.439761
1354	3077.327037
1355	3076.734199
1356	3076.008183
1357	3075.28239
1358	3074.389892
1359	3073.955203
1360	3073.310971
1361	3072.779455
1362	3072.322998
1363	3071.461597
1364	3071.109598
1365	3070.536876
1366	3069.703685
1367	3068.608221
1368	3068.484126
1369	3067.906124
1370	3067.119322
1371	3066.329129
1372	3065.94472
1373	3065.488074
1374	3064.77551
1375	3064.294965
1376	3063.81372
1377	3063.187087
1378	3062.686157
1379	3062.503671
1380	3061.828588
1381	3060.829399
1382	3060.582827
1383	3060.215135
1384	3059.945673
1385	3059.474573
1386	3058.594155
1387	3058.011366
1388	3057.102193
1389	3056.267041
1390	3055.859667
1391	3055.331214
1392	3054.659007
1393	3054.071441
1394	3053.182495
1395	3052.758591
1396	3052.069673
1397	3051.260792
1398	3050.553755
1399	3049.861585
1400	3049.465053
1401	3048.54305
1402	3047.869841
1403	3047.425083
1404	3046.834192
1405	3045.591642
1406	3044.970789
1407	3044.736774
1408	3043.732225
1409	3043.682349
1410	3042.724396
1411	3042.137403
1412	3041.616708
1413	3041.155266
1414	3040.504112
1415	3040.217019
1416	3039.829608
1417	3039.27189
1418	3038.774416
1419	3037.619041
1420	3037.157778
1421	3036.292873
1422	3035.765836
1423	3035.224711
1424	3034.390994
1425	3033.630738
1426	3033.240716
1427	3032.677953
1428	3032.297036
1429	3031.877451
1430	3031.004961
1431	3030.431492
1432	3029.827276
1433	3029.244844
1434	3028.581768
1435	3027.934815
1436	3027.29755
1437	3027.039951
1438	3025.934755
1439	3024.939467
1440	3024.44481
1441	3023.724977
1442	3022.991826
1443	3021.91576
1444	3021.262851
1445	3020.344007
1446	3019.800057
1447	3019.307312
1448	3018.509063
1449	3017.580455
1450	3016.887619
1451	3016.396806
1452	3015.317498
1453	3014.683941
1454	3014.451091
1455	3013.597455
1456	3012.870442
1457	3012.39211
1458	3011.794024
1459	3011.143809
1460	3010.356604
1461	3009.852438
1462	3009.279278
1463	3008.483531
1464	3007.900942
1465	3007.085334
1466	3006.214789
1467	3005.480597
1468	3004.900959
1469	3004.525304
1470	3003.938616
1471	3003.601846
1472	3002.895697
1473	3001.971527
1474	3001.219354
1475	3000.877394
1476	3000.310005
1477	2999.838142
1478	2999.0757
1479	2998.360974
1480	2997.768166
1481	2997.240628
1482	2996.45814
1483	2995.93239
1484	2995.256101
1485	2994.45753
1486	2993.825599
1487	2993.323018
1488	2992.537296
1489	2992.277527
1490	2991.560981
1491	2990.761865
1492	2990.091582
1493	2989.056795
1494	2988.198272
1495	2987.655066
1496	2987.104752
1497	2986.383785
1498	2985.480848
1499	2985.069103
